73752 0 1033756 6 11.792267 BM25
73752 0 892796 7 11.792267 BM25
73752 0 471413 8 11.792267 BM25
73752 0 707714 9 11.792267 BM25
73752 0 738934 10 11.792267 BM25
73752 0 266565 11 11.792267 BM25
73752 0 1528164 12 11.792267 BM25
73752 0 1608767 13 11.792267 BM25
73752 0 438636 14 11.792267 BM25
73752 0 943266 15 11.792267 BM25
73752 0 986718 16 11.792267 BM25
73752 0 2081023 17 11.792267 BM25
73752 0 989493 18 11.792267 BM25
73752 0 865918 19 11.792267 BM25
1368508 0 1368508 0 15.398807 BM25
1368508 0 458039 1 12.857 BM25
1368508 0 395325 2 12.291173 BM25
1368508 0 1192490 3 12.078545 BM25
1368508 0 1965008 4 12.078545 BM25
1368508 0 71915 5 12.078545 BM25
1368508 0 1056618 6 12.078545 BM25
1368508 0 165829 7 12.078545 BM25
1368508 0 918895 8 12.078545 BM25
1368508 0 1919569 9 12.078545 BM25
1368508 0 471631 10 12.078545 BM25
1368508 0 863780 11 12.078545 BM25
1368508 0 470968 12 10.805674 BM25
1368508 0 1197492 13 10.560518 BM25
1368508 0 1962076 14 10.560518 BM25
1368508 0 1267936 15 10.560518 BM25
1368508 0 1930068 16 10.560518 BM25
1368508 0 335720 17 10.560518 BM25
1368508 0 369736 18 10.560518 BM25
1368508 0 370186 19 10.560518 BM25
11534 0 1981252 0 16.339472 BM25
11534 0 1401323 1 15.653717 BM25
11534 0 1191113 2 15.653717 BM25
11534 0 1855299 3 14.441517 BM25
11534 0 11534 4 14.441517 BM25
11534 0 484328 5 14.441517 BM25
11534 0 1448790 6 14.441517 BM25
11534 0 1173607 7 13.403566 BM25
11534 0 1389683 8 11.719012 BM25
11534 0 2142031 9 11.719012 BM25
11534 0 1065201 10 11.719012 BM25
11534 0 2136745 11 11.719012 BM25
11534 0 830759 12 11.719012 BM25
11534 0 103436 13 11.719012 BM25
11534 0 250744 14 11.719012 BM25
11534 0 1065282 15 11.719012 BM25
11534 0 1587853 16 11.719012 BM25
11534 0 1015758 17 11.719012 BM25
11534 0 1477071 18 11.719012 BM25
11534 0 2338258 19 9.443862 BM25
25174 0 1607914 0 12.894382 BM25
25174 0 1585379 1 12.616446 BM25
25174 0 1586750 2 12.531312 BM25
25174 0 1587324 3 12.432213 BM25
25174 0 1423627 4 12.312328 BM25
25174 0 58760 5 12.203102 BM25
25174 0 28719 6 12.203102 BM25
25174 0 1111437 7 12.031985 BM25
25174 0 1150496 8 11.523535 BM25
25174 0 25174 9 11.523535 BM25
25174 0 1799168 10 11.523535 BM25
25174 0 1779951 11 10.988116 BM25
25174 0 2136622 12 10.988116 BM25
25174 0 698538 13 10.988116 BM25
25174 0 346140 14 10.988116 BM25
25174 0 1266248 15 10.756613 BM25
25174 0 1590488 16 10.3779 BM25
25174 0 898187 17 10.198371 BM25
25174 0 872871 18 10.198371 BM25
25174 0 408077 19 10.198371 BM25
265104 0 265104 0 15.012321 BM25
265104 0 2400759 1 15.012321 BM25
265104 0 492119 2 15.012321 BM25
265104 0 1926522 3 15.012321 BM25
265104 0 2124794 4 14.524651 BM25
265104 0 1908247 5 14.046144 BM25
265104 0 412728 6 13.849791 BM25
265104 0 2332028 7 13.849791 BM25
265104 0 449885 8 13.849791 BM25
265104 0 1652972 9 13.849791 BM25
265104 0 2029779 10 13.849791 BM25
265104 0 933570 11 12.854369 BM25
265104 0 1311119 12 12.854369 BM25
265104 0 2012802 13 12.360561 BM25
265104 0 1069600 14 12.05965 BM25
265104 0 1741206 15 11.773041 BM25
265104 0 1748371 16 11.238837 BM25
265104 0 1144451 17 11.238837 BM25
265104 0 1794157 18 11.238837 BM25
265104 0 995347 19 11.238837 BM25
139082 0 811190 0 19.507973 BM25
139082 0 2086664 1 18.833029 BM25
139082 0 1416592 2 16.466103 BM25
139082 0 2225931 3 16.466103 BM25
139082 0 1442070 4 16.466103 BM25
139082 0 1533384 5 12.365063 BM25
139082 0 1448302 6 12.365063 BM25
139082 0 79886 7 11.957618 BM25
139082 0 907767 8 11.957618 BM25
139082 0 2011621 9 11.957618 BM25
139082 0 497736 10 11.957618 BM25
139082 0 306445 11 11.957618 BM25
139082 0 335755 12 11.957618 BM25
139082 0 1463567 13 11.957618 BM25
139082 0 1155642 14 11.957618 BM25
139082 0 181991 15 11.957618 BM25
139082 0 182957 16 11.957618 BM25
139082 0 2036034 17 11.957618 BM25
139082 0 786604 18 11.957618 BM25
139082 0 2261700 19 11.957618 BM25
37743 0 37743 0 15.2871685 BM25
37743 0 1385344 1 15.2871685 BM25
37743 0 1332929 2 13.365884 BM25
37743 0 124560 3 10.0369835 BM25
37743 0 1504917 4 10.0369835 BM25
37743 0 711725 5 9.706252 BM25
37743 0 215101 6 9.706252 BM25
37743 0 1790529 7 9.706252 BM25
37743 0 1434142 8 9.706252 BM25
37743 0 341138 9 9.706252 BM25
37743 0 2335851 10 9.706252 BM25
37743 0 797625 11 9.706252 BM25
37743 0 475352 12 9.706252 BM25
37743 0 359513 13 9.706252 BM25
37743 0 1966482 14 9.706252 BM25
37743 0 1441597 15 9.706252 BM25
37743 0 1466087 16 9.706252 BM25
37743 0 1658870 17 9.706252 BM25
37743 0 1278740 18 9.706252 BM25
37743 0 71143 19 9.706252 BM25
207224 0 1545167 0 18.153881 BM25
1313611 0 4397 0 15.048753 BM25
1313611 0 206592 1 13.883401 BM25
1313611 0 25238 2 13.883401 BM25
1313611 0 1313611 3 13.883401 BM25
1313611 0 665971 4 13.883401 BM25
1313611 0 1037865 5 12.885564 BM25
1313611 0 1060264 6 12.885564 BM25
1313611 0 331039 7 12.885564 BM25
1313611 0 1988889 8 11.266111 BM25
1313611 0 1166122 9 11.266111 BM25
1313611 0 1939753 10 11.266111 BM25
1313611 0 2364599 11 11.266111 BM25
1313611 0 576624 12 11.266111 BM25
1313611 0 2428055 13 11.266111 BM25
1313611 0 36229 14 11.266111 BM25
1313611 0 1029512 15 11.266111 BM25
1313611 0 2018023 16 9.078888 BM25
1313611 0 1547642 17 8.75862 BM25
1313611 0 834076 18 8.75862 BM25
1313611 0 1909291 19 8.75862 BM25
641464 0 863297 0 14.551323 BM25
641464 0 1776036 1 14.551323 BM25
641464 0 911689 2 14.551323 BM25
641464 0 821616 3 14.551323 BM25
641464 0 455077 4 14.551323 BM25
641464 0 87860 5 14.551323 BM25
641464 0 1599970 6 14.551323 BM25
641464 0 2066896 7 14.551323 BM25
641464 0 850348 8 14.551323 BM25
641464 0 506062 9 14.551323 BM25
641464 0 1810381 10 14.551323 BM25
641464 0 2164736 11 14.551323 BM25
641464 0 641464 12 14.551323 BM25
641464 0 715110 13 14.551323 BM25
641464 0 850209 14 14.551323 BM25
641464 0 455826 15 14.551323 BM25
75295 0 75295 0 23.795639 BM25
75295 0 241786 1 20.805014 BM25
75295 0 364279 2 20.805014 BM25
75295 0 2302753 3 15.108519 BM25
75295 0 615838 4 15.108519 BM25
75295 0 254342 5 15.108519 BM25
75295 0 883540 6 15.108519 BM25
75295 0 392073 7 15.108519 BM25
75295 0 525558 8 15.108519 BM25
75295 0 345821 9 15.108519 BM25
75295 0 2043129 10 15.108519 BM25
75295 0 971307 11 15.108519 BM25
75295 0 964207 12 15.108519 BM25
75295 0 959431 13 15.108519 BM25
75295 0 1017094 14 15.108519 BM25
75295 0 342835 15 15.108519 BM25
75295 0 631958 16 15.108519 BM25
75295 0 81837 17 15.108519 BM25
75295 0 521342 18 15.108519 BM25
75295 0 1319976 19 15.108519 BM25
2591 0 1105314 0 15.5768 BM25
2591 0 975714 1 14.711756 BM25
2591 0 572710 2 14.457254 BM25
2591 0 605908 3 14.457254 BM25
2591 0 1437418 4 14.457254 BM25
2591 0 2264589 5 13.5634365 BM25
2591 0 561734 6 12.933707 BM25
2591 0 473522 7 12.933707 BM25
2591 0 1920459 8 12.933707 BM25
2591 0 1784234 9 12.640272 BM25
2591 0 756322 10 12.640272 BM25
2591 0 1669116 11 12.640272 BM25
2591 0 1066903 12 12.640272 BM25
2591 0 1605687 13 12.640272 BM25
2591 0 1879480 14 12.640272 BM25
2591 0 360885 15 12.640272 BM25
2591 0 2038585 16 12.640272 BM25
2591 0 2016023 17 12.640272 BM25
2591 0 2073121 18 12.640272 BM25
2591 0 1381497 19 12.640272 BM25
107590 0 443002 0 18.263262 BM25
107590 0 1441161 1 18.263262 BM25
107590 0 107590 2 18.263262 BM25
107590 0 906264 3 17.669985 BM25
107590 0 1736536 4 17.669985 BM25
107590 0 2067143 5 16.848984 BM25
107590 0 1307698 6 16.848984 BM25
107590 0 817179 7 16.848984 BM25
107590 0 1839207 8 16.848984 BM25
107590 0 1797920 9 16.848984 BM25
107590 0 204379 10 16.848984 BM25
107590 0 2123567 11 16.800545 BM25
107590 0 474634 12 16.494001 BM25
107590 0 2057417 13 16.198442 BM25
107590 0 1465552 14 15.91329 BM25
107590 0 1306913 15 15.91329 BM25
107590 0 2135259 16 15.638002 BM25
107590 0 1200800 17 15.638002 BM25
107590 0 1966688 18 15.638002 BM25
107590 0 1251990 19 15.638002 BM25
362197 0 2279898 0 21.385303 BM25
362197 0 362197 1 21.385303 BM25
362197 0 394283 2 21.385303 BM25
362197 0 466736 3 21.385303 BM25
362197 0 1935390 4 15.5299225 BM25
362197 0 656252 5 15.5299225 BM25
362197 0 1463296 6 15.5299225 BM25
362197 0 2183597 7 15.5299225 BM25
362197 0 859831 8 15.5299225 BM25
362197 0 1903081 9 15.5299225 BM25
362197 0 1132574 10 15.5299225 BM25
362197 0 773987 11 15.5299225 BM25
362197 0 2412834 12 15.5299225 BM25
362197 0 2071128 13 15.5299225 BM25
362197 0 1779786 14 15.5299225 BM25
362197 0 417420 15 15.5299225 BM25
362197 0 1504613 16 15.5299225 BM25
362197 0 2223666 17 15.5299225 BM25
13540 0 2087558 0 10.871865 BM25
13540 0 2118484 1 10.871865 BM25
13540 0 2079516 2 10.699913 BM25
13540 0 2351243 3 10.699913 BM25
13540 0 13540 4 10.502727 BM25
13540 0 983473 5 10.1560755 BM25
13540 0 1375318 6 10.1560755 BM25
13540 0 2301152 7 9.91785 BM25
13540 0 1896606 8 9.91785 BM25
13540 0 482039 9 9.91785 BM25
13540 0 1096578 10 9.91785 BM25
13540 0 341506 11 9.91785 BM25
13540 0 1047639 12 9.91785 BM25
13540 0 1209770 13 9.91785 BM25
13540 0 2417489 14 9.457036 BM25
13540 0 2219986 15 9.457036 BM25
13540 0 1220010 16 9.457036 BM25
13540 0 2332036 17 9.457036 BM25
13540 0 847455 18 9.457036 BM25
13540 0 2189731 19 9.457036 BM25
25406 0 28504 0 11.932785 BM25
25406 0 1157500 1 11.932785 BM25
128282 0 804139 0 13.038634 BM25
128282 0 104267 1 13.038634 BM25
128282 0 2426338 2 13.038634 BM25
128282 0 128282 3 13.038634 BM25
128282 0 2444569 4 13.038634 BM25
267973 0 267973 0 18.377747 BM25
267973 0 2085235 1 13.345846 BM25
267973 0 842668 2 13.345846 BM25
267973 0 582099 3 13.345846 BM25
267973 0 1071377 4 13.345846 BM25
116217 0 116217 0 18.232227 BM25
116217 0 496921 1 10.244937 BM25
116217 0 1436771 2 10.244937 BM25
116217 0 1927588 3 10.244937 BM25
116217 0 307111 4 10.244937 BM25
116217 0 358084 5 10.244937 BM25
116217 0 634163 6 10.244937 BM25
116217 0 547584 7 10.244937 BM25
116217 0 232550 8 10.244937 BM25
16130 0 1818214 0 15.328376 BM25
16130 0 945258 1 14.246928 BM25
16130 0 463153 2 13.761479 BM25
16130 0 998264 3 13.30802 BM25
16130 0 902365 4 13.30802 BM25
16130 0 350854 5 13.30802 BM25
16130 0 630789 6 13.30802 BM25
16130 0 458967 7 13.30802 BM25
16130 0 2005896 8 13.30802 BM25
16130 0 289186 9 13.30802 BM25
16130 0 596738 10 13.30802 BM25
16130 0 592338 11 13.30802 BM25
16130 0 2405900 12 13.30802 BM25
16130 0 148130 13 13.30802 BM25
16130 0 1076881 14 13.30802 BM25
16130 0 2204708 15 13.30802 BM25
16130 0 164285 16 13.30802 BM25
16130 0 1247223 17 13.30802 BM25
16130 0 2213129 18 13.30802 BM25
16130 0 701420 19 13.30802 BM25
471746 0 2324603 0 21.90445 BM25
471746 0 471746 1 21.182669 BM25
471746 0 2448630 2 21.182669 BM25
113000 0 113000 0 17.03293 BM25
113000 0 225253 1 16.528109 BM25
113000 0 525590 2 16.286755 BM25
113000 0 1832124 3 15.603212 BM25
113000 0 363054 4 14.394924 BM25
113000 0 1813742 5 14.394924 BM25
113000 0 551422 6 14.394924 BM25
113000 0 1195536 7 14.394924 BM25
113000 0 706466 8 13.839134 BM25
113000 0 191318 9 13.360322 BM25
113000 0 267253 10 13.360322 BM25
113000 0 1923335 11 13.360322 BM25
113000 0 418993 12 13.360322 BM25
113000 0 1932091 13 11.9523735 BM25
113000 0 2339370 14 11.681202 BM25
113000 0 1715861 15 11.681202 BM25
113000 0 1325480 16 11.681202 BM25
113000 0 1635171 17 11.681202 BM25
113000 0 825593 18 11.681202 BM25
113000 0 655730 19 11.681202 BM25
87860 0 2042194 0 11.305816 BM25
87860 0 87860 1 11.194837 BM25
87860 0 2222036 2 10.987474 BM25
87860 0 259222 3 10.900583 BM25
87860 0 22478 4 10.900583 BM25
87860 0 580397 5 10.900583 BM25
87860 0 475752 6 10.900583 BM25
87860 0 1034656 7 10.699699 BM25
87860 0 926785 8 10.699699 BM25
87860 0 930681 9 10.699699 BM25
87860 0 1338265 10 10.699699 BM25
87860 0 2104922 11 10.699699 BM25
87860 0 2167567 12 10.536358 BM25
87860 0 2044584 13 10.443094 BM25
87860 0 1561575 14 10.443094 BM25
87860 0 481315 15 10.443094 BM25
87860 0 1614326 16 10.443094 BM25
87860 0 2184544 17 10.443094 BM25
87860 0 1761948 18 10.443094 BM25
87860 0 2099882 19 10.443094 BM25
25983 0 1895032 0 18.754368 BM25
25983 0 845675 1 18.754368 BM25
25983 0 768117 2 18.754368 BM25
25983 0 1955906 3 18.754368 BM25
25983 0 168668 4 18.754368 BM25
25983 0 2089283 5 18.754368 BM25
25983 0 277998 6 18.754368 BM25
25983 0 2355672 7 18.754368 BM25
25983 0 1645981 8 15.113361 BM25
25983 0 2156997 9 14.580221 BM25
25983 0 1188487 10 14.580221 BM25
25983 0 1657699 11 14.580221 BM25
25983 0 563410 12 14.580221 BM25
25983 0 410216 13 14.083414 BM25
25983 0 2434832 14 14.083414 BM25
25983 0 1541335 15 14.083414 BM25
25983 0 1376620 16 14.083414 BM25
25983 0 1377694 17 14.083414 BM25
25983 0 2003056 18 14.083414 BM25
25983 0 488478 19 13.619349 BM25
11919 0 2080597 0 19.73159 BM25
11919 0 860561 1 19.73159 BM25
11919 0 304836 2 19.312431 BM25
11919 0 2226093 3 19.312431 BM25
11919 0 458377 4 19.312431 BM25
11919 0 1587481 5 19.12286 BM25
11919 0 2350168 6 18.896154 BM25
11919 0 204262 7 18.896154 BM25
11919 0 1702723 8 18.62022 BM25
11919 0 930740 9 18.277073 BM25
11919 0 2218603 10 18.277073 BM25
11919 0 885597 11 17.838745 BM25
11919 0 71861 12 17.838745 BM25
11919 0 1430056 13 17.838745 BM25
11919 0 1350511 14 17.838745 BM25
11919 0 1701607 15 17.838745 BM25
11919 0 1493030 16 17.838745 BM25
11919 0 1107901 17 17.838745 BM25
11919 0 219030 18 17.838745 BM25
11919 0 1689428 19 17.838745 BM25
22343 0 1130591 0 24.922237 BM25
22343 0 2384921 1 21.185196 BM25
22343 0 444952 2 20.223915 BM25
22343 0 344222 3 18.305698 BM25
22343 0 1220096 4 16.297607 BM25
22343 0 2108590 5 15.722691 BM25
22343 0 686075 6 15.186956 BM25
22343 0 745624 7 15.186956 BM25
22343 0 1549907 8 15.186956 BM25
22343 0 1079821 9 14.686527 BM25
22343 0 92722 10 14.686527 BM25
22343 0 813429 11 14.686527 BM25
22343 0 975485 12 14.686527 BM25
22343 0 726364 13 14.686527 BM25
22343 0 1638438 14 14.686527 BM25
22343 0 2046580 15 14.686527 BM25
22343 0 1130150 16 14.686527 BM25
22343 0 1280806 17 14.686527 BM25
22343 0 978858 18 14.686527 BM25
22343 0 799826 19 14.686527 BM25
81083 0 872041 0 16.006367 BM25
81083 0 2437899 1 16.006367 BM25
81083 0 681618 2 16.006367 BM25
172877 0 331292 0 14.322881 BM25
172877 0 753039 1 10.401218 BM25
172877 0 601814 2 10.401218 BM25
172877 0 1051939 3 10.401218 BM25
172877 0 1933105 4 10.401218 BM25
172877 0 309161 5 10.401218 BM25
172877 0 1599395 6 10.401218 BM25
172877 0 2433220 7 10.401218 BM25
172877 0 1464614 8 10.401218 BM25
172877 0 956183 9 10.401218 BM25
172877 0 835580 10 10.401218 BM25
172877 0 525091 11 10.401218 BM25
172877 0 1838192 12 10.401218 BM25
172877 0 1569760 13 10.401218 BM25
172877 0 1149758 14 10.401218 BM25
172877 0 802729 15 10.401218 BM25
172877 0 1288591 16 10.401218 BM25
172877 0 694221 17 10.401218 BM25
172877 0 429751 18 10.401218 BM25
172877 0 94442 19 10.401218 BM25
7169 0 7078 0 13.343912 BM25
13690 0 1627034 0 12.2946205 BM25
13690 0 1192420 1 12.2946205 BM25
13690 0 2062276 2 12.2946205 BM25
13690 0 645450 3 12.2946205 BM25
13690 0 1050493 4 12.2946205 BM25
13690 0 2270965 5 10.092235 BM25
13690 0 1021425 6 9.558214 BM25
13690 0 1356524 7 9.232529 BM25
13690 0 1593892 8 8.928304 BM25
13690 0 1087336 9 8.928304 BM25
13690 0 1121532 10 8.928304 BM25
13690 0 424400 11 8.928304 BM25
13690 0 648356 12 8.928304 BM25
13690 0 1985730 13 8.928304 BM25
13690 0 749384 14 8.928304 BM25
13690 0 2098312 15 8.928304 BM25
13690 0 709817 16 8.928304 BM25
13690 0 2093479 17 8.928304 BM25
13690 0 1900805 18 8.928304 BM25
13690 0 2338877 19 8.928304 BM25
8140 0 1426551 0 14.346069 BM25
8140 0 1418176 1 13.873348 BM25
8140 0 8140 2 13.873348 BM25
8140 0 1113226 3 13.873348 BM25
8140 0 620999 4 13.873348 BM25
8140 0 771711 5 13.873348 BM25
8140 0 708970 6 13.873348 BM25
8140 0 694773 7 13.873348 BM25
8140 0 692822 8 13.873348 BM25
8140 0 830373 9 13.873348 BM25
8140 0 94256 10 13.873348 BM25
206019 0 1334440 0 14.368338 BM25
206019 0 942063 1 14.368338 BM25
206019 0 1328726 2 13.335647 BM25
206019 0 1529391 3 13.335647 BM25
206019 0 1135926 4 13.335647 BM25
206019 0 498419 5 13.335647 BM25
206019 0 1849457 6 13.335647 BM25
206019 0 1128584 7 13.335647 BM25
206019 0 142326 8 13.335647 BM25
206019 0 1347278 9 13.335647 BM25
206019 0 1270785 10 13.335647 BM25
206019 0 1494651 11 13.335647 BM25
206019 0 1825388 12 13.335647 BM25
206019 0 571708 13 13.335647 BM25
206019 0 313839 14 13.335647 BM25
206019 0 1629329 15 13.335647 BM25
206019 0 1164436 16 12.511173 BM25
206019 0 1397010 17 12.213833 BM25
206019 0 201170 18 11.930298 BM25
206019 0 738909 19 11.930298 BM25
104453 0 104453 0 19.467306 BM25
104453 0 1446187 1 16.283298 BM25
104453 0 2362111 2 14.61879 BM25
104453 0 615389 3 14.137081 BM25
104453 0 2358404 4 14.137081 BM25
104453 0 2191016 5 14.137081 BM25
104453 0 1895884 6 14.137081 BM25
104453 0 1072771 7 14.137081 BM25
104453 0 2380674 8 14.137081 BM25
104453 0 694802 9 14.137081 BM25
73673 0 279724 0 14.457543 BM25
73673 0 1864073 1 13.563708 BM25
73673 0 2152537 2 12.640526 BM25
73673 0 1610881 3 12.640526 BM25
73673 0 647655 4 12.640526 BM25
73673 0 1058253 5 12.640526 BM25
73673 0 529546 6 12.640526 BM25
73673 0 160275 7 12.640526 BM25
73673 0 420544 8 10.186471 BM25
73673 0 1031005 9 9.1795 BM25
73673 0 73673 10 9.1795 BM25
73673 0 1924745 11 9.1795 BM25
73673 0 1431923 12 9.1795 BM25
73673 0 314501 13 9.1795 BM25
73673 0 1189903 14 9.1795 BM25
73673 0 784251 15 9.1795 BM25
73673 0 996800 16 9.1795 BM25
73673 0 1095164 17 9.1795 BM25
73673 0 1133047 18 9.1795 BM25
73673 0 1605097 19 9.1795 BM25
996687 0 2053858 0 21.870096 BM25
996687 0 392691 1 19.121471 BM25
996687 0 1509164 2 14.359087 BM25
996687 0 137334 3 13.885937 BM25
996687 0 649454 4 13.885937 BM25
996687 0 1065029 5 13.885937 BM25
996687 0 341993 6 13.885937 BM25
996687 0 243964 7 13.885937 BM25
996687 0 1834069 8 13.885937 BM25
996687 0 996687 9 13.885937 BM25
996687 0 294089 10 13.885937 BM25
121384 0 1062953 0 16.3942 BM25
121384 0 491690 1 16.3942 BM25
121384 0 706385 2 13.303576 BM25
