73752 179 840107 1
73752 180 1033756 1
73752 181 892796 1
73752 182 471413 1
73752 183 707714 1
73752 184 738934 1
73752 185 266565 1
73752 186 1528164 1
73752 187 1608767 1
73752 188 438636 1
73752 189 943266 1
73752 190 986718 1
73752 191 2081023 1
73752 192 989493 1
73752 193 865918 1
1368508 194 1368508 0
1368508 195 458039 1
1368508 196 395325 1
1368508 197 1192490 1
1368508 198 1965008 1
1368508 199 71915 1
1368508 200 1056618 1
1368508 201 165829 1
1368508 202 918895 1
1368508 203 1919569 1
1368508 204 471631 1
1368508 205 863780 1
1368508 206 470968 1
1368508 207 1197492 1
1368508 208 1962076 1
1368508 209 1267936 1
1368508 210 1930068 1
1368508 211 335720 1
1368508 212 369736 1
1368508 213 370186 1
11534 214 1981252 1
11534 215 1401323 1
11534 216 1191113 1
11534 217 1855299 1
11534 218 11534 0
11534 219 484328 1
11534 220 1448790 1
11534 221 1173607 1
11534 222 1389683 1
11534 223 2142031 1
11534 224 1065201 1
11534 225 2136745 1
11534 226 830759 1
11534 227 103436 1
11534 228 250744 1
11534 229 1065282 1
11534 230 1587853 1
11534 231 1015758 1
11534 232 1477071 1
11534 233 2338258 1
25174 234 1607914 1
25174 235 1585379 1
25174 236 1586750 1
25174 237 1587324 1
25174 238 1423627 1
25174 239 58760 1
25174 240 28719 1
25174 241 1111437 1
25174 242 1150496 1
25174 243 25174 0
25174 244 1799168 1
25174 245 1779951 1
25174 246 2136622 1
25174 247 698538 1
25174 248 346140 1
25174 249 1266248 1
25174 250 1590488 1
25174 251 898187 1
25174 252 872871 1
25174 253 408077 1
265104 254 265104 0
265104 255 2400759 1
265104 256 492119 1
265104 257 1926522 1
265104 258 2124794 1
265104 259 1908247 1
265104 260 412728 1
265104 261 2332028 1
265104 262 449885 1
265104 263 1652972 1
265104 264 2029779 1
265104 265 933570 1
265104 266 1311119 1
265104 267 2012802 1
265104 268 1069600 1
265104 269 1741206 1
265104 270 1748371 1
265104 271 1144451 1
265104 272 1794157 1
265104 273 995347 1
139082 274 811190 1
139082 275 2086664 1
139082 276 1416592 1
139082 277 2225931 1
139082 278 1442070 1
139082 279 1533384 1
139082 280 1448302 1
139082 281 79886 1
139082 282 907767 1
139082 283 2011621 1
139082 284 497736 1
139082 285 306445 1
139082 286 335755 1
139082 287 1463567 1
139082 288 1155642 1
139082 289 181991 1
139082 290 182957 1
139082 291 2036034 1
139082 292 786604 1
139082 293 2261700 1
37743 294 37743 0
37743 295 1385344 1
37743 296 1332929 1
37743 297 124560 1
37743 298 1504917 1
37743 299 711725 1
37743 300 215101 1
37743 301 1790529 1
37743 302 1434142 1
37743 303 341138 1
37743 304 2335851 1
37743 305 797625 1
37743 306 475352 1
37743 307 359513 1
37743 308 1966482 1
37743 309 1441597 1
37743 310 1466087 1
37743 311 1658870 1
37743 312 1278740 1
37743 313 71143 1
207224 314 1545167 1
1313611 315 4397 1
1313611 316 206592 1
1313611 317 25238 1
1313611 318 1313611 0
1313611 319 665971 1
1313611 320 1037865 1
1313611 321 1060264 1
1313611 322 331039 1
1313611 323 1988889 1
1313611 324 1166122 1
1313611 325 1939753 1
1313611 326 2364599 1
1313611 327 576624 1
1313611 328 2428055 1
1313611 329 36229 1
1313611 330 1029512 1
1313611 331 2018023 1
1313611 332 1547642 1
1313611 333 834076 1
1313611 334 1909291 1
641464 335 863297 1
641464 336 1776036 1
641464 337 911689 1
641464 338 821616 1
641464 339 455077 1
641464 340 87860 1
641464 341 1599970 1
641464 342 2066896 1
641464 343 850348 1
641464 344 506062 1
641464 345 1810381 1
641464 346 2164736 1
641464 347 641464 0
641464 348 715110 1
641464 349 850209 1
641464 350 455826 1
75295 351 75295 0
75295 352 241786 1
75295 353 364279 1
75295 354 2302753 1
75295 355 615838 1
75295 356 254342 1
75295 357 883540 1
75295 358 392073 1
75295 359 525558 1
75295 360 345821 1
75295 361 2043129 1
75295 362 971307 1
75295 363 964207 1
75295 364 959431 1
75295 365 1017094 1
75295 366 342835 1
75295 367 631958 1
75295 368 81837 1
75295 369 521342 1
75295 370 1319976 1
2591 371 1105314 1
2591 372 975714 1
2591 373 572710 1
2591 374 605908 1
2591 375 1437418 1
2591 376 2264589 1
2591 377 561734 1
2591 378 473522 1
2591 379 1920459 1
2591 380 1784234 1
2591 381 756322 1
2591 382 1669116 1
2591 383 1066903 1
2591 384 1605687 1
2591 385 1879480 1
2591 386 360885 1
2591 387 2038585 1
2591 388 2016023 1
2591 389 2073121 1
2591 390 1381497 1
107590 391 443002 1
107590 392 1441161 1
107590 393 107590 0
107590 394 906264 1
107590 395 1736536 1
107590 396 2067143 1
107590 397 1307698 1
107590 398 817179 1
107590 399 1839207 1
107590 400 1797920 1
107590 401 204379 1
107590 402 2123567 1
107590 403 474634 1
107590 404 2057417 1
107590 405 1465552 1
107590 406 1306913 1
107590 407 2135259 1
107590 408 1200800 1
107590 409 1966688 1
107590 410 1251990 1
362197 411 2279898 1
362197 412 362197 0
362197 413 394283 1
362197 414 466736 1
362197 415 1935390 1
362197 416 656252 1
362197 417 1463296 1
362197 418 2183597 1
362197 419 859831 1
362197 420 1903081 1
362197 421 1132574 1
362197 422 773987 1
362197 423 2412834 1
362197 424 2071128 1
362197 425 1779786 1
362197 426 417420 1
362197 427 1504613 1
362197 428 2223666 1
13540 429 2087558 1
13540 430 2118484 1
13540 431 2079516 1
13540 432 2351243 1
13540 433 13540 0
13540 434 983473 1
13540 435 1375318 1
13540 436 2301152 1
13540 437 1896606 1
13540 438 482039 1
13540 439 1096578 1
13540 440 341506 1
13540 441 1047639 1
13540 442 1209770 1
13540 443 2417489 1
13540 444 2219986 1
13540 445 1220010 1
13540 446 2332036 1
13540 447 847455 1
13540 448 2189731 1
25406 449 28504 1
25406 450 1157500 1
128282 451 804139 1
128282 452 104267 1
128282 453 2426338 1
128282 454 128282 0
128282 455 2444569 1
267973 456 267973 0
267973 457 2085235 1
267973 458 842668 1
267973 459 582099 1
267973 460 1071377 1
116217 461 116217 0
116217 462 496921 1
116217 463 1436771 1
116217 464 1927588 1
116217 465 307111 1
116217 466 358084 1
116217 467 634163 1
116217 468 547584 1
116217 469 232550 1
16130 470 1818214 1
16130 471 945258 1
16130 472 463153 1
16130 473 998264 1
16130 474 902365 1
16130 475 350854 1
16130 476 630789 1
16130 477 458967 1
16130 478 2005896 1
16130 479 289186 1
16130 480 596738 1
16130 481 592338 1
16130 482 2405900 1
16130 483 148130 1
16130 484 1076881 1
16130 485 2204708 1
16130 486 164285 1
16130 487 1247223 1
16130 488 2213129 1
16130 489 701420 1
471746 490 2324603 1
471746 491 471746 0
471746 492 2448630 1
113000 493 113000 0
113000 494 225253 1
113000 495 525590 1
113000 496 1832124 1
113000 497 363054 1
113000 498 1813742 1
113000 499 551422 1
113000 500 1195536 1
113000 501 706466 1
113000 502 191318 1
113000 503 267253 1
113000 504 1923335 1
113000 505 418993 1
113000 506 1932091 1
113000 507 2339370 1
113000 508 1715861 1
113000 509 1325480 1
113000 510 1635171 1
113000 511 825593 1
113000 512 655730 1
87860 513 2042194 1
87860 514 87860 0
87860 515 2222036 1
87860 516 259222 1
87860 517 22478 1
87860 518 580397 1
87860 519 475752 1
87860 520 1034656 1
87860 521 926785 1
87860 522 930681 1
87860 523 1338265 1
87860 524 2104922 1
87860 525 2167567 1
87860 526 2044584 1
87860 527 1561575 1
87860 528 481315 1
87860 529 1614326 1
87860 530 2184544 1
87860 531 1761948 1
87860 532 2099882 1
25983 533 1895032 1
25983 534 845675 1
25983 535 768117 1
25983 536 1955906 1
25983 537 168668 1
25983 538 2089283 1
25983 539 277998 1
25983 540 2355672 1
25983 541 1645981 1
25983 542 2156997 1
25983 543 1188487 1
25983 544 1657699 1
25983 545 563410 1
25983 546 410216 1
25983 547 2434832 1
25983 548 1541335 1
25983 549 1376620 1
25983 550 1377694 1
25983 551 2003056 1
25983 552 488478 1
11919 553 2080597 1
11919 554 860561 1
11919 555 304836 1
11919 556 2226093 1
11919 557 458377 1
11919 558 1587481 1
11919 559 2350168 1
11919 560 204262 1
11919 561 1702723 1
11919 562 930740 1
11919 563 2218603 1
11919 564 885597 1
11919 565 71861 1
11919 566 1430056 1
11919 567 1350511 1
11919 568 1701607 1
11919 569 1493030 1
11919 570 1107901 1
11919 571 219030 1
11919 572 1689428 1
22343 573 1130591 1
22343 574 2384921 1
22343 575 444952 1
22343 576 344222 1
22343 577 1220096 1
22343 578 2108590 1
22343 579 686075 1
22343 580 745624 1
22343 581 1549907 1
22343 582 1079821 1
22343 583 92722 1
22343 584 813429 1
22343 585 975485 1
22343 586 726364 1
22343 587 1638438 1
22343 588 2046580 1
22343 589 1130150 1
22343 590 1280806 1
22343 591 978858 1
22343 592 799826 1
81083 593 872041 1
81083 594 2437899 1
81083 595 681618 1
172877 596 331292 1
172877 597 753039 1
172877 598 601814 1
172877 599 1051939 1
172877 600 1933105 1
172877 601 309161 1
172877 602 1599395 1
172877 603 2433220 1
172877 604 1464614 1
172877 605 956183 1
172877 606 835580 1
172877 607 525091 1
172877 608 1838192 1
172877 609 1569760 1
172877 610 1149758 1
172877 611 802729 1
172877 612 1288591 1
172877 613 694221 1
172877 614 429751 1
172877 615 94442 1
7169 616 7078 1
13690 617 1627034 1
13690 618 1192420 1
13690 619 2062276 1
13690 620 645450 1
13690 621 1050493 1
13690 622 2270965 1
13690 623 1021425 1
13690 624 1356524 1
13690 625 1593892 1
13690 626 1087336 1
13690 627 1121532 1
13690 628 424400 1
13690 629 648356 1
13690 630 1985730 1
13690 631 749384 1
13690 632 2098312 1
13690 633 709817 1
13690 634 2093479 1
13690 635 1900805 1
13690 636 2338877 1
8140 637 1426551 1
8140 638 1418176 1
8140 639 8140 0
8140 640 1113226 1
8140 641 620999 1
8140 642 771711 1
8140 643 708970 1
8140 644 694773 1
8140 645 692822 1
8140 646 830373 1
8140 647 94256 1
206019 648 1334440 1
206019 649 942063 1
206019 650 1328726 1
206019 651 1529391 1
206019 652 1135926 1
206019 653 498419 1
206019 654 1849457 1
206019 655 1128584 1
206019 656 142326 1
206019 657 1347278 1
206019 658 1270785 1
206019 659 1494651 1
206019 660 1825388 1
206019 661 571708 1
206019 662 313839 1
206019 663 1629329 1
206019 664 1164436 1
206019 665 1397010 1
206019 666 201170 1
206019 667 738909 1
104453 668 104453 0
104453 669 1446187 1
104453 670 2362111 1
104453 671 615389 1
104453 672 2358404 1
104453 673 2191016 1
104453 674 1895884 1
104453 675 1072771 1
104453 676 2380674 1
104453 677 694802 1
73673 678 279724 1
73673 679 1864073 1
73673 680 2152537 1
73673 681 1610881 1
73673 682 647655 1
73673 683 1058253 1
73673 684 529546 1
73673 685 160275 1
73673 686 420544 1
73673 687 1031005 1
73673 688 73673 0
73673 689 1924745 1
73673 690 1431923 1
73673 691 314501 1
73673 692 1189903 1
73673 693 784251 1
73673 694 996800 1
73673 695 1095164 1
73673 696 1133047 1
73673 697 1605097 1
996687 698 2053858 1
996687 699 392691 1
996687 700 1509164 1
996687 701 137334 1
996687 702 649454 1
996687 703 1065029 1
996687 704 341993 1
996687 705 243964 1
996687 706 1834069 1
996687 707 996687 0
996687 708 294089 1
121384 709 1062953 1
121384 710 491690 1
121384 711 706385 1
121384 712 2026978 1
121384 713 1597973 1
121384 714 948116 1
121384 715 925826 1
121384 716 1704342 1
121384 717 1790226 1
121384 718 264081 1
121384 719 121384 0
121384 720 411145 1
121384 721 358356 1
121384 722 1611688 1
121384 723 1200503 1
121384 724 786719 1
121384 725 1858222 1
121384 726 1129724 1
121384 727 258785 1
121384 728 245123 1
87686 729 1157199 1
87686 730 2058032 1
87686 731 1374014 1
87686 732 2058748 1
87686 733 87686 0
87686 734 966769 1
87686 735 976192 1
87686 736 75013 1
87686 737 503404 1
87686 738 118884 1
87686 739 1615040 1
87686 740 1008719 1
87686 741 67554 1
87686 742 364455 1
87686 743 1055264 1
87686 744 2213553 1
87686 745 1817445 1
87686 746 529269 1
87686 747 2360876 1
87686 748 1622162 1
410859 749 410859 0
410859 750 2193366 1
410859 751 2218906 1
410859 752 1248605 1
410859 753 2390175 1
410859 754 692721 1
410859 755 790751 1
410859 756 1966054 1
410859 757 1402089 1
410859 758 593515 1
410859 759 795108 1
410859 760 790685 1
410859 761 2233467 1
410859 762 2211780 1
410859 763 1403393 1
410859 764 691699 1
410859 765 2205018 1
410859 766 1553828 1
410859 767 2235789 1
410859 768 617295 1
108909 769 108909 0
108909 770 1067579 1
108909 771 959450 1
108909 772 1965133 1
108909 773 510037 1
108909 774 1076780 1
108909 775 1295376 1
92044 776 92044 0
92044 777 412323 1
92044 778 852657 1
92044 779 633169 1
92044 780 343413 1
92044 781 426583 1
92044 782 1144486 1
92044 783 229323 1
92044 784 813814 1
92044 785 294135 1
92044 786 848076 1
92044 787 1319887 1
92044 788 1272986 1
92044 789 1967213 1
92044 790 217783 1
92044 791 1371580 1
92044 792 1721593 1
92044 793 920018 1
371437 794 1992216 1
371437 795 1097635 1
371437 796 199552 1
371437 797 336506 1
371437 798 371437 0
371437 799 132861 1
371437 800 962670 1
371437 801 1641783 1
371437 802 1077262 1
371437 803 709711 1
371437 804 2021394 1
371437 805 1352966 1
371437 806 1121124 1
371437 807 267611 1
371437 808 1137278 1
371437 809 822526 1
371437 810 1416899 1
371437 811 189409 1
371437 812 1094186 1
371437 813 1031250 1
151303 814 350094 1
151303 815 151303 0
151303 816 2372829 1
151303 817 1057425 1
151303 818 712160 1
151303 819 830005 1
151303 820 575152 1
151303 821 1258999 1
151303 822 331770 1
151303 823 240760 1
151303 824 400659 1
151303 825 326096 1
151303 826 1399832 1
151303 827 1124451 1
151303 828 2147494 1
151303 829 2110400 1
151303 830 2236373 1
151303 831 2271047 1
151303 832 1993287 1
151303 833 1028738 1
101626 834 1684402 1
101626 835 2011331 1
101626 836 2353406 1
101626 837 1356891 1
101626 838 531730 1
101626 839 2009739 1
101626 840 2302732 1
101626 841 281878 1
101626 842 2025756 1
101626 843 1107322 1
101626 844 850140 1
101626 845 487866 1
101626 846 1337804 1
101626 847 1684173 1
101626 848 101626 0
101626 849 1284191 1
101626 850 1341775 1
101626 851 1685865 1
101626 852 2040102 1
101626 853 1685456 1
79032 854 444531 1
79032 855 2179154 1
79032 856 679267 1
79032 857 1969292 1
79032 858 2045218 1
79032 859 2237246 1
79032 860 333226 1
79032 861 2290384 1
79032 862 1472223 1
79032 863 415591 1
79032 864 301994 1
79032 865 1597469 1
79032 866 952315 1
79032 867 261021 1
17656 868 1379750 1
17656 869 2040919 1
17656 870 1860758 1
17656 871 17656 0
17656 872 267726 1
17656 873 1418457 1
17656 874 2063690 1
17656 875 1855650 1
17656 876 1371866 1
17656 877 2315815 1
17656 878 2289419 1
17656 879 2031198 1
17656 880 854728 1
17656 881 5767 1
17656 882 665351 1
17656 883 978667 1
17656 884 373938 1
17656 885 2370222 1
17656 886 830257 1
17656 887 2358546 1
15514 888 15514 0
15514 889 527984 1
15514 890 1190652 1
15514 891 2385157 1
15514 892 2276783 1
15514 893 694035 1
15514 894 1140731 1
15514 895 556914 1
15514 896 1759320 1
15514 897 2246133 1
15514 898 207346 1
15514 899 1480604 1
15514 900 1582837 1
15514 901 851416 1
15514 902 1848711 1
15514 903 2156289 1
15514 904 1117132 1
15514 905 987433 1
15514 906 2324405 1
15514 907 2414774 1
1254734 908 1254734 0
1254734 909 1689996 1
1254734 910 2366973 1
1254734 911 1135690 1
1254734 912 1473775 1
1254734 913 1808305 1
1254734 914 279884 1
1254734 915 2221060 1
1254734 916 609296 1
1254734 917 301685 1
1254734 918 903289 1
1254734 919 1910253 1
1254734 920 903353 1
1254734 921 1083901 1
1254734 922 648710 1
1254734 923 2160324 1
1254734 924 929254 1
1254734 925 334770 1
1254734 926 1284106 1
1254734 927 2320121 1
1238278 928 533774 1
1238278 929 2198623 1
1238278 930 1686317 1
1238278 931 2427078 1
1238278 932 2044925 1
1238278 933 2180169 1
1238278 934 666747 1
1238278 935 415495 1
1238278 936 1259046 1
1238278 937 2043282 1
1238278 938 334842 1
1238278 939 1904844 1
1238278 940 2037246 1
1238278 941 726923 1
1238278 942 1060801 1
1238278 943 1892417 1
1238278 944 2427392 1
1238278 945 1216395 1
1238278 946 1642847 1
1238278 947 2043276 1
21645 948 2300832 1
21645 949 1194874 1
21645 950 1508730 1
21645 951 196672 1
21645 952 1665530 1
21645 953 1671785 1
21645 954 1168513 1
21645 955 479041 1
21645 956 1012973 1
21645 957 2093805 1
21645 958 2083524 1
21645 959 8870 1
21645 960 897616 1
21645 961 1528737 1
21645 962 1267380 1
21645 963 1672505 1
21645 964 7771 1
21645 965 1626533 1
21645 966 376374 1
21645 967 717788 1
1280405 968 193249 1
1280405 969 691670 1
1280405 970 1280405 0
1280405 971 692168 1
1280405 972 1798822 1
1280405 973 2238522 1
1280405 974 1514804 1
1280405 975 2119230 1
1280405 976 1485477 1
1280405 977 1448198 1
1280405 978 2125562 1
1280405 979 1658273 1
1280405 980 438626 1
1280405 981 2346862 1
1280405 982 305940 1
1280405 983 2445142 1
1280405 984 344548 1
1280405 985 1774449 1
1280405 986 1126814 1
1280405 987 736272 1
32559 988 495416 1
32559 989 32559 0
32559 990 1782057 1
32559 991 796802 1
32559 992 1442295 1
32559 993 93012 1
32559 994 791763 1
32559 995 606510 1
34939 996 352063 1
34939 997 34939 0
34939 998 600258 1
34939 999 709143 1
34939 1000 944171 1
34939 1001 1179910 1
34939 1002 880818 1
34939 1003 1238558 1
34939 1004 961349 1
34939 1005 417759 1
34939 1006 1604968 1
34939 1007 2088983 1
34939 1008 1774624 1
34939 1009 723259 1
34939 1010 1727497 1
34939 1011 1278270 1
34939 1012 1494012 1
34939 1013 1430547 1
34939 1014 165719 1
34939 1015 2144644 1
174151 1016 1186514 1
174151 1017 2369425 1
174151 1018 362495 1
174151 1019 2350903 1
174151 1020 2385442 1
174151 1021 823775 1
174151 1022 174151 0
174151 1023 2446477 1
174151 1024 1240331 1
174151 1025 2398657 1
174151 1026 630808 1
174151 1027 1975732 1
174151 1028 1995627 1
174151 1029 1674557 1
174151 1030 2350052 1
174151 1031 440933 1
174151 1032 2298012 1
174151 1033 1068365 1
174151 1034 528321 1
4900 1035 973440 1
4900 1036 1439087 1
4900 1037 1445071 1
4900 1038 1322917 1
4900 1039 2064714 1
4900 1040 1374404 1
4900 1041 4900 0
4900 1042 2334631 1
4900 1043 1037110 1
4900 1044 1316993 1
4900 1045 918143 1
4900 1046 2332098 1
4900 1047 2154687 1
4900 1048 1981643 1
4900 1049 2326221 1
4900 1050 325041 1
4900 1051 1879210 1
4900 1052 2292393 1
4900 1053 1858796 1
4900 1054 1259469 1
10166 1055 679674 1
10166 1056 241664 1
10166 1057 2410953 1
10166 1058 2396724 1
10166 1059 1511488 1
10166 1060 1347690 1
10166 1061 297836 1
10166 1062 1188415 1
10166 1063 1932903 1
10166 1064 1184230 1
10166 1065 308463 1
10166 1066 1846553 1
10166 1067 2406257 1
10166 1068 1886126 1
10166 1069 1145671 1
10166 1070 1267174 1
10166 1071 705752 1
10166 1072 1632177 1
10166 1073 651652 1
25726 1074 2352514 1
25726 1075 622623 1
25726 1076 734188 1
25726 1077 25726 0
25726 1078 510117 1
25726 1079 1837912 1
25726 1080 1073011 1
25726 1081 1312021 1
25726 1082 1773585 1
25726 1083 1692250 1
25726 1084 280547 1
25726 1085 2117935 1
25726 1086 2066646 1
25726 1087 1758435 1
25726 1088 1693789 1
25726 1089 1941332 1
25726 1090 1663968 1
25726 1091 976965 1
25726 1092 1477595 1
25726 1093 591565 1
720 1094 550046 1
720 1095 1136741 1
720 1096 373618 1
720 1097 345300 1
720 1098 639848 1
720 1099 1854956 1
720 1100 429222 1
720 1101 1783982 1
720 1102 1509164 1
720 1103 459547 1
720 1104 496921 1
720 1105 2147194 1
720 1106 501699 1
720 1107 837996 1
720 1108 649454 1
720 1109 104546 1
720 1110 606211 1
720 1111 1264989 1
720 1112 80687 1
720 1113 360582 1
200237 1114 1852382 1
200237 1115 1473792 1
200237 1116 860983 1
200237 1117 1676489 1
200237 1118 2045402 1
200237 1119 1679778 1
200237 1120 1352798 1
200237 1121 1552623 1
14410 1122 14410 0
14410 1123 1110855 1
14410 1124 86124 1
14410 1125 1009258 1
14410 1126 973079 1
14410 1127 23846 1
14410 1128 569629 1
14410 1129 1159840 1
14410 1130 757120 1
14410 1131 154297 1
14410 1132 439235 1
14410 1133 870326 1
14410 1134 1062855 1
14410 1135 1350487 1
14410 1136 283216 1
14410 1137 201915 1
14410 1138 91146 1
14410 1139 1173294 1
14410 1140 1608868 1
14410 1141 2005565 1
23920 1142 804964 1
23920 1143 2285025 1
23920 1144 963776 1
23920 1145 2412659 1
23920 1146 588733 1
23920 1147 2341047 1
23920 1148 1647337 1
23920 1149 1944239 1
23920 1150 1221522 1
23920 1151 2453830 1
23920 1152 2380053 1
23920 1153 869481 1
23920 1154 1530884 1
23920 1155 846878 1
23920 1156 2353813 1
23920 1157 1103498 1
23920 1158 2330754 1
23920 1159 1745488 1
23920 1160 1665041 1
23920 1161 1878246 1
1897191 1162 2199815 1
1897191 1163 426292 1
1897191 1164 1112200 1
1897191 1165 228744 1
1897191 1166 141491 1
196387 1167 1127542 1
196387 1168 581793 1
196387 1169 580150 1
196387 1170 581099 1
196387 1171 905457 1
196387 1172 590065 1
196387 1173 333396 1
25130 1174 1791441 1
25130 1175 1114179 1
25130 1176 1339117 1
25130 1177 1822051 1
25130 1178 371783 1
25130 1179 1352062 1
25130 1180 414514 1
25130 1181 2233351 1
25130 1182 395888 1
25130 1183 1385871 1
25130 1184 2016731 1
25130 1185 2015699 1
25130 1186 1809541 1
25130 1187 1504317 1
25130 1188 364929 1
25130 1189 1631050 1
25130 1190 324973 1
25130 1191 498467 1
25130 1192 1668543 1
25130 1193 797254 1
28232 1194 28232 0
28232 1195 778621 1
28232 1196 300185 1
28232 1197 501846 1
28232 1198 438395 1
28232 1199 2289213 1
28232 1200 2187326 1
28232 1201 1171499 1
28232 1202 228631 1
28232 1203 99140 1
28232 1204 2361217 1
28232 1205 204520 1
28232 1206 293054 1
28232 1207 2403738 1
28232 1208 278630 1
28232 1209 1957735 1
28232 1210 2256656 1
28232 1211 1743438 1
16952 1212 1256386 1
16952 1213 2191636 1
16952 1214 1489058 1
16952 1215 1106097 1
16952 1216 1066898 1
16952 1217 2061524 1
16952 1218 378359 1
16952 1219 1011401 1
16952 1220 2374445 1
16952 1221 1383054 1
16952 1222 864074 1
16952 1223 2007130 1
16952 1224 2116717 1
16952 1225 2270999 1
16952 1226 1363165 1
16952 1227 1815781 1
16952 1228 707605 1
16952 1229 1864305 1
16952 1230 1654083 1
16952 1231 773589 1
28485 1232 1793723 1
28485 1233 1804807 1
28485 1234 1143438 1
28485 1235 41089 1
113827 1236 1703690 1
113827 1237 2226640 1
32219 1238 32219 0
32219 1239 146349 1
32219 1240 1546536 1
32219 1241 277454 1
32219 1242 1477696 1
32219 1243 1739108 1
32219 1244 1614660 1
32219 1245 1060256 1
32219 1246 1707098 1
32219 1247 578981 1
32219 1248 1440389 1
32219 1249 2317515 1
32219 1250 1198020 1
32219 1251 1575032 1
32219 1252 1057204 1
32219 1253 2325440 1
32219 1254 1901814 1
32219 1255 2204776 1
32219 1256 1723281 1
32219 1257 83067 1
6984 1258 503299 1
6984 1259 1048219 1
6984 1260 278573 1
6984 1261 1802350 1
6984 1262 891791 1
6984 1263 1845072 1
6984 1264 874597 1
6984 1265 1009934 1
6984 1266 1466145 1
6984 1267 850300 1
6984 1268 488650 1
6984 1269 240610 1
6984 1270 2200715 1
6984 1271 695343 1
6984 1272 680249 1
6984 1273 1982292 1
6984 1274 1222401 1
6984 1275 210313 1
6984 1276 2442461 1
6984 1277 836619 1
124119 1278 974650 1
124119 1279 1765785 1
124119 1280 862481 1
124119 1281 1857795 1
124119 1282 124119 0
124119 1283 742210 1
124119 1284 1244357 1
124119 1285 2303426 1
124119 1286 1006905 1
124119 1287 1084329 1
